C,M_opt,N_opt,K_opt,risk_opt,delta,K_wd_cap,K_time_cap,a,b,theta,alpha,s,phase,pred_risk_exp,pred_K_exp,pred_M_exp,pred_N_exp,s_threshold
119377.66417144357,1817.0638954644314,65.69811026977195,1.2966432776590127,0.9707294626303457,0.5573831635270149,1.2966432776590127,6.423937086820374,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
170125.42798525892,2337.7903864681184,72.77189134235454,1.3068908467287403,0.961354098120897,0.5475976030421943,1.3068908467287403,6.72263303838763,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
242446.20170823307,3011.304091597933,80.5120287866976,1.3172194038956944,0.9526046685377508,0.5379838403443685,1.3172194038956944,7.031520241201649,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
345510.7294592218,3810.4499863318047,90.67452156532138,1.3276295892211267,0.9444222217137636,0.5285388593079245,1.3276295892211267,7.412990687693516,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
492388.26317067415,4916.9503908312545,100.14098659381257,1.3381220478247915,0.9367537104594886,0.5192596967591171,1.3381220478247915,7.747486519254692,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
701703.8286703837,6352.2716779404955,110.46502168778255,1.3486974299249224,0.929553279588998,0.5101434415464322,1.3486974299249224,8.09282041429103,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
1000000.0,8047.563127478305,124.26121847811449,1.3593563908785256,0.9227749959051829,0.5011872336272722,1.3593563908785256,8.527384106431267,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
1425102.6703029992,10415.21272326799,136.82895473841492,1.3700995912219949,0.9163825975229731,0.4923882631706739,1.3700995912219949,8.900459914739061,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
2030917.620904739,13202.62569799395,153.8267968327939,1.3809276967120425,0.9103381646185771,0.48374376967578053,1.3809276967120425,9.375927074587583,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
2894266.1247167517,17117.273045065038,169.08453333056912,1.3918413783669579,0.9046120361736291,0.4752510411057903,1.3918413783669579,9.778413369282664,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
4124626.382901348,21711.187756036434,189.97700306629076,1.4028413125081896,0.8991724398573534,0.46690741303710864,1.4028413125081896,10.2980741444384,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
5878016.072274912,27538.01219019325,213.45099390900018,1.4139281808022583,0.8939954460672317,0.45871026782343866,1.4139281808022583,10.845351600443788,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
8376776.400682924,35787.734643876676,234.06836124275893,1.425102670302998,0.8890557624303959,0.4506570337745474,1.425102670302998,11.299031163913277,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
11937766.417144358,45419.25973305635,262.83489619395965,1.4363654734941342,0.884332185961951,0.4427451843494492,1.4363654734941342,11.896375884200202,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
17012542.798525892,57642.90965122053,295.13678094085714,1.4477172883321965,0.8798057540469809,0.43497223736375407,1.4477172883321965,12.525300366475417,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
24244620.170823306,75088.74894484466,322.87953270644897,1.4591588182897708,0.8754572993719523,0.42733575421093195,1.4591588182897708,13.035542749767705,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
34551072.94592218,95353.70008720687,362.3464313846561,1.470690772399094,0.8712719067598592,0.4198333390972491,1.470690772399094,13.72108451315949,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
49238826.317067415,121087.756129745,406.63753207473945,1.4823138652959935,0.8672350770107234,0.41246263829013513,1.4823138652959935,14.44267905305441,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
70170382.86703837,158108.98788960456,443.8102084116369,1.494028817264171,0.8633327078798525,0.4052213393797472,1.494028817264171,15.015234798291196,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
100000000.0,200898.21514107333,497.76450193835075,1.5058363542798407,0.8595534555680374,0.3981071705534972,1.5058363542798407,15.800735331063121,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
142510267.03029963,255267.54288661646,558.2780537578926,1.5177372080567169,0.855886687438822,0.39111789988331636,1.5177372080567169,16.627328200736414,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
203091762.0904739,334102.1562631773,607.8732456024482,1.529732116091359,0.8523224061932768,0.38425133462543215,1.529732116091359,17.268325852493568,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
289426612.47167516,424771.7606243132,681.3697126341145,1.5418218217088735,0.8488511924211574,0.37750532053243935,1.5418218217088735,18.16691798409101,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
412462638.29013646,540047.5430686864,763.7524576936684,1.5540070741089789,0.8454656543881287,0.3708777411774474,1.5540070741089789,19.112270167928983,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
587801607.2274925,686607.1989952114,856.0958989181702,1.5662886284124324,0.8421584474235307,0.36436651729009434,1.5662886284124324,20.106815657547802,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
837677640.0682924,872940.6359915438,959.6043597131925,1.5786672457078255,0.8389229209491619,0.35796960610421713,1.5786672457078255,21.153114325738827,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
1193776641.7144358,1146593.3565272377,1041.150844733747,1.5911436930987493,0.8357526006157401,0.35168500071697456,1.5911436930987493,21.93396672897096,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
1701254279.8525858,1458621.5225157004,1166.3438757700585,1.6037187437513303,0.8326425280403023,0.34551072945922195,1.6037187437513303,23.069280536847803,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
2424462017.0823307,1855563.468804629,1306.5907245114022,1.6163931769421453,0.829587788345893,0.339444855276939,1.6163931769421453,24.26335879250024,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
3455107294.5922184,2360527.2057304317,1463.701535065801,1.629167778106512,0.8265838996497148,0.33348547512351856,1.629167778106512,25.519243175064375,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
4923882631.706752,3002909.241678024,1639.704112054778,1.642043338887163,0.8236268022610241,0.32763071936272287,1.642043338887163,26.84013280260949,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
7017038286.703836,3958293.077852108,1772.7434903611277,1.6550206571833037,0.8207125410586869,0.32187875118212356,1.6550206571833037,27.78706147616836,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
10000000000.0,5038461.931200588,1984.7326697211254,1.6681005372000588,0.8178380917792976,0.3162277660168379,1.6681005372000588,29.21765398301529,3.0,1.4,0.5,2.25,0.05,cap_active_decay_limited,-0.008888888888888887,0.022222222222222223,0.6984126984126985,0.3015873015873015,0.6923076923076923
10000.0,278.8084900808457,35.86691351149427,1.5058363542798407,0.9961137861302102,0.3981071705534972,1.5058363542798407,4.908797464087188,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
14251.026703029993,353.4438308153706,40.32048506874163,1.529732116091359,0.977219991844641,0.38425133462543215,1.529732116091359,5.170910241374686,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
20309.17620904735,455.0245805471049,44.63314088357235,1.5540070741089786,0.959608855078485,0.3708777411774475,1.5540070741089786,5.409798495183776,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
28942.661247167518,578.5400926530035,50.027062280931204,1.5786672457078255,0.9431662198816799,0.35796960610421713,1.5786672457078255,5.691178701417092,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
41246.26382901348,736.45419485407,56.006556982388446,1.6037187437513303,0.9277874530884263,0.34551072945922195,1.6037187437513303,5.984047822562712,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
58780.16072274912,938.5808659107722,62.62663437711414,1.629167778106512,0.9133772221148475,0.33348547512351856,1.629167778106512,6.288681328762203,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
83767.76400682924,1197.5987363606687,69.94643653465057,1.6550206571833037,0.8998491248422679,0.32187875118212356,1.6550206571833037,6.605349769949241,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
119377.66417144357,1529.9056146649204,78.02943072248914,1.6812837894983077,0.8871248120391021,0.31067599098338294,1.6812837894983077,6.934317942397666,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
170125.42798525892,1922.2250390073232,88.50442821882875,1.707963685263364,0.875131302505678,0.2998631348575566,1.707963685263364,7.333609451829548,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
242446.20170823307,2459.96005146124,98.55696703863858,1.735066957999328,0.8638056491877472,0.28942661247167506,1.735066957999328,7.6927790311437105,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
345510.7294592218,3151.8501063322524,109.621561242735,1.7626003261754577,0.8530893888159272,0.27935332579852207,1.7626003261754577,8.065298341640814,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
492388.26317067415,3964.7775327144577,124.190640990029,1.790570614874814,0.8429280272330043,0.2696306326783702,1.790570614874814,8.525231163930767,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
701703.8286703837,5088.934248522592,137.88816958562606,1.8189847574860907,0.8332730727009371,0.2602463309528381,1.8189847574860907,8.931016501459746,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
1000000.0,6405.262699604859,156.1216216880051,1.847849797422291,0.824082159490926,0.251188643150958,1.847849797422291,9.437836911802693,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
1425102.6703029992,8235.983674915338,173.0336929447166,1.8771728898666773,0.8153123185725368,0.2424462017082328,1.8771728898666773,9.879267506308823,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
2030917.620904739,10602.485437836798,191.5510879795278,1.9069613035464268,0.806930559349703,0.23400803470013462,1.9069613035464268,10.335910054967648,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
2894266.1247167517,13360.769384954398,216.62421087635818,1.937222422534433,0.7989009028761439,0.2258635520721376,1.937222422534433,10.916715622155152,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
4124626.382901348,16836.633221951,244.97928585412242,1.9679637480797003,0.7911961970476794,0.21800253234900516,1.9679637480797003,11.530158383850155,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
5878016.072274912,21725.75170856625,270.55524481379706,1.9991929004667839,0.7837865000086609,0.2104151098066508,1.9991929004667839,12.050432869428663,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
8376776.400682924,27393.998867435337,305.78874012588324,2.0309176209047357,0.7766493477191752,0.20309176209047355,2.0309176209047357,12.724237689544339,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
11937766.417144358,35411.5966855455,337.11460466331306,2.0631457734460286,0.7697610438026448,0.19602329826462778,2.0631457734460286,13.287910575165876,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
17012542.798525892,44676.893628184866,380.79063732831594,2.095885346935928,0.7631013731064418,0.18920084727723,2.095885346935928,14.027222048279661,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
24244620.170823306,56366.41696754946,430.1252674049,2.1291444569928,0.7566525808729064,0.18261584682702606,2.1291444569928,14.807667261057453,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
34551072.94592218,73036.14767214122,473.06811828331524,2.162931348019844,0.7503963567874292,0.17626003261754575,2.162931348019844,15.447384940670386,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
49238826.317067415,92200.26222874268,534.0421504974594,2.197254395248749,0.7443184955736987,0.17012542798525887,2.197254395248749,16.302559494953485,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
70170382.86703837,116392.89072596436,602.8751621286531,2.232122106815778,0.7384052124608229,0.16420433388871625,2.232122106815778,17.20507691802,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
100000000.0,151171.95752005134,661.4983469188462,2.2675431258708016,0.7326428838221685,0.15848931924611134,2.2675431258708016,17.929506632354162,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
142510267.03029963,190951.19178567184,746.3177668472294,2.3035262327197974,0.727020649424484,0.1529732116091359,2.3035262327197974,18.91711977350295,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
203091762.0904739,241197.8930651352,842.0130023093908,2.3400803470013467,0.7215282704688131,0.14764908816142586,2.3400803470013467,19.959133726485007,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
289426612.47167516,314011.5664816267,921.7068521219901,2.3772145298976692,0.716155992893457,0.1425102670302998,2.3772145298976692,20.7776682217128,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
412462638.29013646,396874.888158035,1039.2762318735934,2.4149379863807496,0.7108946858434503,0.13755029890088566,2.4149379863807496,21.9164057000937,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
587801607.2274925,501604.6976080693,1171.8423093532776,2.4532600674940985,0.7057371539703943,0.13276295892211262,2.4532600674940985,23.117552638036273,3.0,1.4,0.5,2.25,0.1,cap_active_decay_limited,-0.017777777777777774,0.044444444444444446,0.6825396825396827,0.31746031746031733,0.6923076923076923
